"course_id";"course_title";"Category_1";"Category_2";"url";"num_reviews";"is_paid";"price";"num_subscribers";"num_lectures";"level";"content_duration";"published_timestamp";"rating";"language";"is_subtitle"
4574;"Master Prezi 2019 - Create spectacular Prezi presentations";"Office Productivity";"Office Productivity";"https://www.udemy.com/guitar-super-system-level-1-unlock-your-potential/";67;"True";25;0;10;"Beginner Level";1.5;"2017-06-28T16:05:51Z";5.0;"English";"False"
4575;"Introduction to Google Sheets";"Office Productivity";"Office Productivity";"https://www.udemy.com/how-to-play-piano-go-from-a-beginnerintermediate-to-a-pro/";36;"True";50;0;14;"Beginner Level";3.0;"2013-02-17T01:48:33Z";3.6;"English";"False"
4576;"Microsoft Excel for Mac - Office 365 on Mac OS";"Office Productivity";"Office Productivity";"https://www.udemy.com/guitarsupersystemlevel2/";83;"True";60;459;14;"Intermediate Level";3.0;"2013-02-18T10:54:27Z";3.6;"English";"True"
4577;"Excel 2010 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/benhewlettharmonicatuitionultimate-harmonica-course/";39;"True";60;266;21;"All Levels";2.0;"2017-02-17T05:52:41Z";5.0;"English";"True"
4578;"Professional documents using Word 2013 ";"Office Productivity";"Office Productivity";"https://www.udemy.com/piano-lessons-music-theory-beginners-course/";116;"True";150;104;9;"All Levels";0.716666666666667;"2015-09-23T17:16:11Z";2.7;"English";"False"
4579;"Smart and effective notes using OneNote 2010";"Office Productivity";"Office Productivity";"https://www.udemy.com/beginner-guitar-masterclass/";134;"True";20;1509;14;"Intermediate Level";1.5;"2014-06-02T06:52:58Z";4.6;"English";"False"
4580;"Use SAP BRFplus Like a Pro!";"Office Productivity";"Office Productivity";"https://www.udemy.com/quicklessons/";201;"True";20;212;34;"All Levels";1.0;"2015-07-16T00:34:53Z";5.0;"English";"False"
4581;"SharePoint 2010 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-guitar-the-right-way/";13;"True";25;462;35;"Intermediate Level";2.5;"2016-12-29T17:21:35Z";4.1;"English";"True"
4582;"PowerPoint Animation Deep Dive: Office Ninja Training";"Office Productivity";"Office Productivity";"https://www.udemy.com/caged-system-guitar-level-1/";289;"True";200;90;27;"Intermediate Level";2.0;"2016-05-16T21:50:20Z";2.6;"English";"False"
4583;"Cut the Time E-mail Steals from You by Half";"Office Productivity";"Office Productivity";"https://www.udemy.com/caged-system-guitar-level-2/";60;"True";30;153;64;"Beginner Level";3.5;"2014-07-11T11:40:35Z";3.4;"Japanese";"True"
4584;"Introduction to Microsoft Word 2013";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-to-play-piano-from-a-concert-pianist-for-beginners/";21;"True";50;1055;9;"All Levels";2.5;"2014-01-14T23:22:43Z";2.6;"Hindi";"False"
4585;"How to Create Epic Presentations & Videos with Prezi";"Office Productivity";"Office Productivity";"https://www.udemy.com/12-hand-coordination-let-your-hands-dance-with-ballad-9/";295;"True";20;157;12;"All Levels";2.5;"2015-12-14T18:27:08Z";4.7;"Spanish";"True"
4586;"Intro to Excel Macros Part 1";"Office Productivity";"Office Productivity";"https://www.udemy.com/coverband/";218;"True";200;103;35;"All Levels";2.0;"2016-12-14T21:53:28Z";3.0;"Japanese";"False"
4587;"Master Microsoft Visio 2010 Training the Easy Way";"Office Productivity";"Office Productivity";"https://www.udemy.com/how-to-play-guitar-for-absolute-beginners/";224;"False";0;1067;28;"All Levels";1.5;"2016-06-14T15:53:31Z";2.9;"English";"True"
4588;"Outlook 2016 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-how-to-improvise-on-guitar/";154;"True";20;58;30;"Beginner Level";4.5;"2016-10-12T13:50:11Z";4.3;"English";"False"
4589;"Learn Microsoft Publisher 2013 Training";"Office Productivity";"Office Productivity";"https://www.udemy.com/play-piano-8-play-over-the-rainbow-by-ear-free-improvise/";42;"True";20;74;6;"Beginner Level";1.0;"2017-05-30T14:30:12Z";3.2;"English";"True"
4590;"Microsoft Excel 2013 Beginners/Intermediate Training";"Office Productivity";"Office Productivity";"https://www.udemy.com/the-best-beginner-guitar-course-ever/";38;"False";0;338;6;"All Levels";1.0;"2015-08-25T16:18:04Z";3.9;"Spanish";"False"
4591;"Master Salesforce Lightning Reports, Dashboards & Listviews";"Office Productivity";"Office Productivity";"https://www.udemy.com/piano-singersongwriter-rhythm/";269;"True";20;27;77;"Beginner Level";6.0;"2016-04-27T17:01:52Z";3.1;"Spanish";"False"
4592;"Office 365 Teams";"Office Productivity";"Office Productivity";"https://www.udemy.com/classic-ccr-style/";67;"True";75;76;12;"Beginner Level";2.0;"2015-01-09T15:35:12Z";2.9;"English";"True"
4593;"Double your Gmail productivity in just over one hour";"Office Productivity";"Office Productivity";"https://www.udemy.com/play-piano-2-improvise-play-standards-by-ear-aura-lee/";34;"True";30;27;45;"Intermediate Level";2.5;"2016-07-01T19:53:20Z";3.3;"English";"False"
4594;"***OUTDATED*** Salesforce for NonProfits & NGOs";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/";271;"True";20;68;33;"Beginner Level";2.0;"2016-02-22T15:20:36Z";4.1;"Spanish";"True"
4595;"Master Microsoft Excel, PowerPoint and Word 2013 - 27 Hours";"Office Productivity";"Office Productivity";"https://www.udemy.com/getting-started-with-playing-guitar/";35;"True";20;112;37;"All Levels";1.5;"2016-01-08T18:06:39Z";3.7;"English";"False"
4596;"DAX Power Pivot - 10 Easy Steps for Intermediates";"Office Productivity";"Office Productivity";"https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/";42;"True";20;72;26;"All Levels";1.5;"2015-12-16T16:51:50Z";4.2;"English";"False"
4597;"Office 365 Getting the Most out of OneDrive";"Office Productivity";"Office Productivity";"https://www.udemy.com/harmonicajamz/";195;"True";145;335;18;"All Levels";3.5;"2017-03-11T00:58:58Z";4.4;"English";"True"
4598;"How to Create Video Tutorials and Perform on Camera";"Office Productivity";"Office Productivity";"https://www.udemy.com/10-beginner-chord-progressions-/";74;"True";200;22;37;"Beginner Level";3.0;"2016-05-25T16:12:15Z";3.0;"Spanish";"True"
4599;"Microsoft Access VBA, Design and Advanced Methods Workshop 2";"Office Productivity";"Office Productivity";"https://www.udemy.com/beginner-blues-guitar/";326;"True";30;41;31;"Beginner Level";7.5;"2017-04-23T22:07:02Z";3.5;"English";"True"
4600;"Statistical Analysis Excel 2013 Essentials";"Office Productivity";"Office Productivity";"https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/";56;"True";20;1;23;"Beginner Level";3.0;"2013-04-23T13:07:51Z";4.7;"Spanish";"False"
4601;"Master Microsoft Excel 2013 & 2016 for Beginners";"Office Productivity";"Office Productivity";"https://www.udemy.com/the-circle-of-fifths-for-guitar/";25;"True";30;16;10;"Beginner Level";1.0;"2017-05-03T16:42:34Z";3.7;"Japanese";"True"
4602;"Introduction to Google Docs";"Office Productivity";"Office Productivity";"https://www.udemy.com/piano-runs-fills-2-play-rolling-cascading-runs-for-intro/";49;"True";25;3;7;"Beginner Level";1.0;"2016-06-03T22:38:05Z";3.7;"English";"False"
4603;"Getting Started with Google Drive";"Office Productivity";"Office Productivity";"https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/";25;"True";45;4;127;"Intermediate Level";31.5;"2017-01-18T18:52:11Z";3.8;"English";"True"
4604;"GMail, IFTTT, Virtual Assistant - Ultimate Productivity Trio";"Office Productivity";"Office Productivity";"https://www.udemy.com/essential-theory-and-technique-for-guitar/";19;"True";35;2;6;"All Levels";0.533333333333333;"2013-12-05T20:10:14Z";2.9;"English";"True"
4605;"Excel 2010 Intermediate";"Office Productivity";"Office Productivity";"https://www.udemy.com/playing-piano-for-complete-beginners/";29;"True";20;12;12;"Intermediate Level";1.5;"2014-01-20T21:56:35Z";4.5;"English";"False"
4606;"Windows 10 End User";"Office Productivity";"Office Productivity";"https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/";79;"True";20;10;11;"All Levels";1.5;"2013-06-28T16:41:04Z";3.3;"English";"True"
4607;"Moodle 3.0x Administration Tutorial: ADVANCED COURSE";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-piano-11-play-piano-techniques-master-class-1-to10/";72;"True";20;12;59;"Beginner Level";2.0;"2015-08-23T20:13:45Z";4.7;"Hindi";"True"
4608;"Excel Charts - Excel Charts and Graphs Basic Training ";"Office Productivity";"Office Productivity";"https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/";17;"True";20;5;13;"All Levels";3.0;"2017-03-27T19:59:34Z";2.9;"English";"False"
4609;"PowerPoint 2013 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-to-play-the-piano-from-scratch/";25;"True";20;1;59;"All Levels";4.5;"2017-05-22T23:58:16Z";4.4;"Spanish";"True"
4610;"Introduction to Google Slides";"Office Productivity";"Office Productivity";"https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/";31;"True";95;2;13;"Beginner Level";1.5;"2015-03-29T18:18:33Z";3.6;"English";"False"
4611;"Business Presentation in PowerPoint";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-4-chords-and-play-thousands-of-songs/";14;"True";20;9;13;"All Levels";1.5;"2015-02-13T09:56:58Z";3.8;"Spanish";"False"
4612;"Microsoft Access VBA, Design and Advanced Methods Workshop 3";"Office Productivity";"Office Productivity";"https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/";130;"True";35;42;25;"All Levels";4.0;"2014-07-21T10:31:02Z";5.0;"Hindi";"True"
4613;"Office 365 Power BI";"Office Productivity";"Office Productivity";"https://www.udemy.com/acoustic-fingerstyle-guitar/";82;"True";30;110;14;"Beginner Level";1.0;"2014-11-19T00:34:25Z";4.9;"English";"True"
4614;"Microsoft Word 1: 9 hours to Specialist (intermediate) level";"Office Productivity";"Office Productivity";"https://www.udemy.com/total-fretboard-mastery/";256;"True";35;420;50;"All Levels";10.0;"2015-09-15T21:56:38Z";3.6;"English";"True"
4615;"Master Microsoft Outlook 2010 the Easy Way";"Office Productivity";"Office Productivity";"https://www.udemy.com/play-piano-1-improvise-2-5-power-chords-on-popular-songs/";54;"True";50;206;22;"All Levels";1.5;"2016-09-25T18:41:49Z";2.6;"Hindi";"False"
4616;"Excel 2016 Intermediate";"Office Productivity";"Office Productivity";"https://www.udemy.com/best-beginner-guitar-lessons-by-sam-lyons-udemy/";359;"True";60;164;16;"All Levels";1.0;"2013-07-15T17:20:29Z";2.8;"Hindi";"True"
4617;"Microsoft Excel 2016 - The Comprehensive Excel 2016 Guide ";"Office Productivity";"Office Productivity";"https://www.udemy.com/contemporary-piano/";79;"True";30;69;26;"Intermediate Level";2.5;"2015-07-24T20:42:34Z";3.5;"Hindi";"False"
4618;"Master Microsoft Excel, Outlook and Word 2013 - 26 Hours";"Office Productivity";"Office Productivity";"https://www.udemy.com/zero-to-guitar-fingerpicking/";259;"True";20;28;15;"Beginner Level";0.633333333333333;"2016-10-11T19:36:43Z";2.7;"Spanish";"True"
4619;"Microsoft Access VBA, Design and Advanced Methods Workshop 4";"Office Productivity";"Office Productivity";"https://www.udemy.com/how-to-play-contemporary-piano/";22;"True";20;90;17;"Intermediate Level";1.5;"2016-05-05T16:50:07Z";3.9;"Spanish";"True"
4620;"Sharper skills using Microsoft Excel 2010 for business";"Office Productivity";"Office Productivity";"https://www.udemy.com/piano-skills-improve-your-piano-technique/";231;"True";20;13;5;"Beginner Level";1.0;"2013-11-28T01:07:56Z";4.4;"English";"False"
4621;"Effective Strategies for Managing E-mail";"Office Productivity";"Office Productivity";"https://www.udemy.com/instant-harmonica-learning-the-basic-12-bar-blues-bassline/";161;"True";20;31;98;"All Levels";0.516666666666667;"2016-01-19T18:20:04Z";3.9;"Japanese";"True"
4622;"Master Microsoft Word 2010 the Easy Way";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/";118;"True";50;13;54;"All Levels";2.0;"2015-10-28T18:25:41Z";3.0;"English";"True"
4623;"Learn Trello: Get More Done With Trello";"Office Productivity";"Office Productivity";"https://www.udemy.com/modern-country-guitar/";60;"False";0;2119;21;"All Levels";3.0;"2016-05-16T21:40:10Z";3.4;"English";"True"
4624;"Office 365 Delve";"Office Productivity";"Office Productivity";"https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/";270;"True";25;136;16;"All Levels";3.0;"2013-12-24T04:53:53Z";2.6;"Spanish";"False"
4625;"MS Office - Advanced - Efficiency Training";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-piano-technique-4-piano-run-in-2-beats-in-c-key-song/";39;"True";20;797;286;"All Levels";29.5;"2015-04-26T23:46:55Z";4.2;"English";"True"
4626;"Excel 2013 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/3-step-formula-for-playing-guitar-by-ear/";17;"True";180;503;27;"All Levels";2.5;"2015-05-25T23:32:56Z";3.7;"Spanish";"True"
4627;"Operating Systems from scratch - Part 2";"Office Productivity";"Office Productivity";"https://www.udemy.com/learnpianotoday/";429;"True";95;1150;14;"Beginner Level";2.0;"2015-06-01T21:48:13Z";3.6;"English";"False"
4628;"Office 365 Yammer";"Office Productivity";"Office Productivity";"https://www.udemy.com/play-piano-by-ear-today-supercourse/";104;"True";20;1403;23;"All Levels";6.5;"2014-12-11T06:00:27Z";4.0;"Spanish";"True"
4629;"Excel 2010 Advanced";"Office Productivity";"Office Productivity";"https://www.udemy.com/the-complete-guide-to-how-to-read-write-music/";63;"True";20;916;27;"All Levels";1.0;"2015-10-17T05:44:17Z";5.0;"Japanese";"True"
4630;"Animate Sketch App Designs with Apple Keynote";"Office Productivity";"Office Productivity";"https://www.udemy.com/the-complete-piano-course/";134;"True";20;627;27;"All Levels";2.0;"2017-01-23T05:18:48Z";3.4;"Hindi";"False"
4631;"DAX Power Pivot Time Intelligence - 10 Easy Steps";"Office Productivity";"Office Productivity";"https://www.udemy.com/play-by-ear/";193;"True";200;168;10;"Beginner Level";1.0;"2017-03-09T04:55:24Z";2.9;"English";"False"
4632;"PowerPoint 2016 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/pianoforsingersongwriters/";40;"False";0;2554;19;"Beginner Level";2.0;"2016-07-26T20:26:58Z";3.8;"Spanish";"False"
4633;"Office 365 OneNote Online";"Office Productivity";"Office Productivity";"https://www.udemy.com/beginner-ukulele/";48;"True";30;120;28;"All Levels";2.5;"2016-05-05T19:34:08Z";3.0;"English";"False"
4634;"PowerPoint 2013 Advanced";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-guitar-in-21-days/";50;"True";20;750;9;"All Levels";2.0;"2015-01-08T17:52:16Z";2.9;"Hindi";"False"
4635;"Learn Microsoft Outlook 2013 the Easy Way - 7 Hours";"Office Productivity";"Office Productivity";"https://www.udemy.com/fun-ukulele-strumming-course/";18;"True";50;217;12;"Beginner Level";1.0;"2016-02-24T18:44:24Z";4.9;"English";"True"
4636;"Microsoft Access VBA, Design and Advanced Methods Workshop 5";"Office Productivity";"Office Productivity";"https://www.udemy.com/the-professional-bass-masterclass/";130;"True";50;106;36;"Beginner Level";3.0;"2015-11-23T19:16:33Z";2.8;"Spanish";"True"
4637;"Learn Microsoft Word 2013 the Easy Way - 9 Hours";"Office Productivity";"Office Productivity";"https://www.udemy.com/allmanbrothersguitar/";65;"True";50;397;8;"All Levels";1.0;"2015-03-26T18:20:18Z";5.0;"Hindi";"True"
4638;"Effortless Email: Achieve Inbox Zero for Good & Master Gmail";"Office Productivity";"Office Productivity";"https://www.udemy.com/blues-guitar/";58;"True";20;44;6;"All Levels";1.0;"2015-08-13T21:52:16Z";4.6;"English";"False"
4639;"SharePoint 2013: End User";"Office Productivity";"Office Productivity";"https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/";151;"True";50;30;20;"All Levels";1.0;"2017-02-02T03:58:36Z";3.4;"English";"True"
4640;"Adobe Acrobat Pro 9";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/";160;"True";20;95;15;"All Levels";1.0;"2016-03-29T17:23:29Z";3.7;"English";"True"
4641;"Powerpoint 2010";"Office Productivity";"Office Productivity";"https://www.udemy.com/beginner-level-popular-piano-program-month-1/";461;"True";95;55;9;"All Levels";1.0;"2015-01-08T17:40:22Z";4.8;"Hindi";"False"
4642;"Effective teamwork using SharePoint and Lync 2010";"Office Productivity";"Office Productivity";"https://www.udemy.com/piano-lessons-for-the-rb-fan/";109;"True";100;94;34;"Beginner Level";6.0;"2014-05-19T04:02:10Z";2.9;"English";"False"
4643;"Excel 2013 For Dummies Video Training, Deluxe Edition";"Office Productivity";"Office Productivity";"https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/";36;"True";20;578;34;"All Levels";5.0;"2015-09-15T20:48:19Z";2.9;"English";"True"
4644;"Microsoft Word for Mac - Office 365 on Mac OS";"Office Productivity";"Office Productivity";"https://www.udemy.com/learning-the-darbuka-dounbek-drum/";38;"True";20;393;12;"All Levels";3.0;"2014-08-28T15:02:35Z";2.7;"English";"True"
4645;"Microsoft Sway Essentials";"Office Productivity";"Office Productivity";"https://www.udemy.com/awesome-lead-guitar/";239;"True";20;116;25;"All Levels";2.0;"2015-12-17T05:22:24Z";2.7;"Spanish";"True"
4646;"Microsoft Excel 2016 Mac 2: Intermediate to Expert advanced";"Office Productivity";"Office Productivity";"https://www.udemy.com/the-art-of-piano-improvisation/";125;"False";0;1888;74;"All Levels";13.0;"2013-10-10T22:02:48Z";2.8;"English";"True"
4647;"Excel Interactive Dashboards and Data Analysis";"Office Productivity";"Office Productivity";"https://www.udemy.com/build-a-djembe/";133;"True";45;412;26;"Beginner Level";1.5;"2017-02-22T05:37:40Z";2.5;"Spanish";"False"
4648;"Captivate 5 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/advanced-euphonium/";7930;"True";200;40;35;"Beginner Level";3.0;"2016-02-17T17:55:46Z";2.9;"Spanish";"True"
4649;"Excel 2013";"Office Productivity";"Office Productivity";"https://www.udemy.com/didgeridoo-intermediate/";5831;"True";40;222;13;"All Levels";2.0;"2014-04-14T11:27:09Z";3.7;"English";"True"
4650;"Outlook 2010 Advanced";"Office Productivity";"Office Productivity";"https://www.udemy.com/fingerstyleguitar-jacques-stotzem-advanced/";2260;"True";30;831;20;"All Levels";3.5;"2014-03-11T18:08:54Z";2.7;"Japanese";"True"
4651;"Mastering Microsoft Excel 2016 Made Easy Training Tutorial ";"Office Productivity";"Office Productivity";"https://www.udemy.com/trumpet-pro-series/";16846;"True";50;485;17;"All Levels";1.0;"2014-09-20T08:26:56Z";2.6;"English";"True"
4652;"Windows 7 New Features";"Office Productivity";"Office Productivity";"https://www.udemy.com/secrets-of-analog-synths/";2646;"True";20;232;24;"Beginner Level";4.0;"2014-11-08T13:48:00Z";3.5;"English";"False"
4653;"Excel 2016 for Mac 3: Pivot Tables Intro & Masterclass";"Office Productivity";"Office Productivity";"https://www.udemy.com/finger-picking-blues-guitar/";3041;"True";20;135;22;"All Levels";2.5;"2015-07-16T20:51:43Z";4.0;"English";"False"
4654;"Bank Reconciliation & VAT on Excel";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-metal-guitar-techniques/";3192;"True";40;61;27;"All Levels";5.0;"2015-07-09T00:07:44Z";3.2;"Spanish";"True"
4655;"Windows 8 For Dummies Video Training";"Office Productivity";"Office Productivity";"https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/";3878;"True";20;61;120;"All Levels";13.5;"2014-12-27T11:10:19Z";4.1;"Hindi";"True"
4656;"Lync 2013 Introduction";"Office Productivity";"Office Productivity";"https://www.udemy.com/just-chords-piano/";444;"True";50;874;60;"All Levels";2.5;"2015-08-03T22:46:45Z";4.2;"English";"False"
4657;"Office 2010 New Features";"Office Productivity";"Office Productivity";"https://www.udemy.com/play-ukulele/";545;"True";50;22;11;"Beginner Level";1.0;"2013-02-16T16:08:05Z";4.2;"English";"False"
4658;"Office 2013 For Dummies Video Training, Deluxe Edition";"Office Productivity";"Office Productivity";"https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/";870;"False";0;5597;35;"Beginner Level";2.5;"2013-12-26T12:41:50Z";4.5;"English";"True"
4659;"Microsoft Windows 8";"Office Productivity";"Office Productivity";"https://www.udemy.com/learn-piano-scales-1-whole-tone-scales-whole-tone-runs/";5911;"True";20;261;19;"Beginner Level";0.683333333333333;"2014-03-10T21:49:34Z";4.0;"English";"True"
4660;"Office 2013 New Features";"Office Productivity";"Office Productivity";"https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/";1123;"True";50;83;14;"Expert Level";3.5;"2015-04-08T18:11:52Z";3.5;"English";"True"
4661;"Captivate 5 New Features";"Office Productivity";"Office Productivity";"https://www.udemy.com/the-8020-beginner-guitar-course/";1614;"True";50;152;12;"Intermediate Level";2.5;"2016-06-07T01:34:54Z";2.9;"Spanish";"False"
4662;"Introduction to Microsoft Excel 2010";"Office Productivity";"Office Productivity";"https://www.udemy.com/drums-for-beginner/";3422;"True";20;176;10;"All Levels";0.666666666666667;"2017-04-20T22:15:19Z";4.8;"Japanese";"False"
4663;"Fundamental Computing Skills for the Digital Middle Age";"Office Productivity";"Office Productivity";"https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/";473;"True";35;8;12;"Beginner Level";0.45;"2015-03-27T17:16:21Z";3.2;"English";"False"
4664;"An Entire MBA in 1 Course:Award Winning Business School Prof";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/play-and-sing/";457;"True";20;327;79;"All Levels";3.0;"2015-10-08T17:04:03Z";3.7;"Spanish";"True"
4665;"Writing With Flair: How To Become An Exceptional Writer";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/introduction-to-ukulele/";3125;"True";95;264;36;"Beginner Level";4.5;"2017-05-01T22:58:40Z";4.1;"English";"False"
4666;"Ninja Writing: The Four Levels Of Writing Mastery";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/learn-flute-fast/";911;"True";20;15;16;"Intermediate Level";1.5;"2014-07-31T20:25:42Z";4.4;"English";"True"
4667;"The Complete Presentation and Public Speaking/Speech Course";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/guitar-lessons-soloing-with-arpeggios-essential-guide/";3796;"True";35;104;19;"Beginner Level";1.5;"2014-07-22T19:08:41Z";4.0;"Japanese";"False"
4668;"Acumen Presents: Chris Anderson on Public Speaking";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-3/";1256;"True";40;71;49;"All Levels";4.0;"2014-09-21T04:58:16Z";3.7;"English";"True"
4669;"Cooper Crash Course: Design Thinking in 3 Steps";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/instant-harmonica-play-the-kesh-part-1-easy-and-fun/";3655;"True";110;26;28;"Beginner Level";6.5;"2017-04-03T16:53:57Z";4.8;"English";"True"
4670;"Powerful speaking";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/pianolessons/";1338;"True";20;11;58;"Beginner Level";5.5;"2013-08-28T03:28:52Z";2.9;"Japanese";"False"
4671;"Leadership: Practical Leadership Skills";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/the-easy-beginner-drum-course/";1315;"True";20;1294;7;"All Levels";0.516666666666667;"2013-08-29T15:44:46Z";2.9;"English";"False"
4672;"Writing With Confidence: Writing Beginner To Writing Pro";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/instant-harmonica-play-somewhere-over-the-rainbow-now/";1155;"True";95;32;25;"All Levels";2.5;"2016-11-28T17:21:07Z";4.7;"English";"True"
4673;"2019 Complete Public Speaking Masterclass For Every Occasion";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/";277;"True";135;313;6;"All Levels";0.683333333333333;"2016-03-22T20:47:21Z";2.9;"English";"True"
4674;"Acumen Presents: Seth Godin's Leadership Workshop";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/8020guitar/";476;"True";50;635;12;"All Levels";1.5;"2015-05-22T23:32:56Z";3.3;"English";"True"
4675;"Seth Godin on Presenting to Persuade";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/ukulele-2-level-1-key-of-c-and-strums/";2451;"True";30;1311;13;"Intermediate Level";1.0;"2016-01-25T18:11:00Z";3.1;"Hindi";"True"
4676;"Writing With Flair (New Extended Edition)";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/guitar-for-music-educators/";687;"True";70;288;29;"All Levels";3.0;"2016-03-10T23:45:35Z";4.1;"English";"False"
4677;"The Essential Guide to Entrepreneurship by Guy Kawasaki";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/piano-tutorial-ludovico-einaudi-una-mattina/";944;"True";200;97;7;"Intermediate Level";1.0;"2016-07-04T18:47:36Z";3.3;"Japanese";"False"
4678;"Write Better Emails: Tactics for Smarter Team Communication";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/holistic-guitar-solo-essentials/";1321;"True";20;53;14;"Beginner Level";0.566666666666667;"2014-12-24T21:50:11Z";4.3;"English";"False"
4679;"Management Skills: New Manager Training in Essential Skills";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/bluegrass-guitar-essentials-webisodes-3-4/";135;"True";40;1102;18;"All Levels";1.0;"2016-05-16T21:38:56Z";4.3;"Japanese";"False"
4680;"Editing Mastery: How To Edit Writing To Perfection";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/instant-harmonica-play-christmas-and-birthday-songs-now/";326;"True";195;57;27;"All Levels";4.5;"2014-03-11T17:06:53Z";4.7;"English";"True"
4681;"Punctuation Mastery";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/blues-master-advanced-techniques-piano-course/";548;"True";50;694;21;"Beginner Level";3.0;"2015-03-29T21:12:54Z";2.5;"Hindi";"True"
4682;"Radiate Confidence: How to Create a 1000 Watt Presence";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/bluegrass-guitar-essentials-webisodes-5-6/";1870;"True";50;137;25;"All Levels";2.5;"2016-11-01T15:47:26Z";4.3;"Spanish";"False"
4683;"Digital Body Language";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/the-music-coach-online-trombone-lesson-program/";1652;"True";115;12;6;"All Levels";1.5;"2017-02-24T16:33:34Z";3.4;"English";"True"
4684;"The Complete Communication Skills Master Class for Life";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/rhythm-to-rock-drum-lesson-6/";1106;"True";20;18;16;"All Levels";1.5;"2014-02-24T13:53:23Z";2.8;"Hindi";"True"
4685;"Think Like a Leader with Brian Tracy";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/flute-pro-series/";724;"True";20;170;27;"All Levels";5.0;"2015-02-26T10:06:11Z";3.3;"English";"True"
4686;"(2019) The Complete Management Skills Certification Course";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/guitar101/";534;"True";50;119;6;"All Levels";0.6;"2014-07-05T19:43:15Z";3.8;"English";"True"
4687;"Business Model Innovation: Differentiate & Grow Your Company";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/trombone-pro-series/";1978;"False";0;2058;28;"Beginner Level";4.0;"2014-06-17T22:18:21Z";4.8;"Hindi";"True"
4688;"Intro to Entrepreneurship: Get started as an Entrepreneur";"Leadership & Management";"Leadership & Management";"https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/";669;"True";25;35;27;"Beginner Level";2.5;"2015-08-05T17:19:03Z";2.8;"Spanish";"True"
